id	mass	x	y	vel_x	vel_y
0	1.3824995205046552e+39	-2507098547329.62	5134186559383.363	750639.5981995193	-950243.1682691621
1	4.5782040217021146e+39	-7069737248202.863	-6656792699711.185	906275.9285745637	-560472.263204843
2	8.992924915039617e+39	-9763540303404.271	-1918202458516.0166	360058.3076088694	415006.0118889939
3	4.109796648013161e+39	2958400790048.8984	4391406568840.9004	-912749.0549107285	-12581.440763979102
4	7.41546862604231e+39	5606702539296.9375	6343475343139.979	262935.47362906113	-824522.404014683
5	4.2177964466664154e+39	5363419124046.92	6160915542072.172	-808791.1208160092	615705.7792369046
6	6.560191553761443e+39	-3418492440158.245	-7775620693745.338	-797769.2079527039	-676562.1848418921
7	6.851985491723836e+39	7268323505245.285	6350221326518.695	-703868.257875037	-961050.2701165236
8	5.414922708241873e+39	6994670402967.408	-5510551081702.077	-426086.7185810291	79582.73694759863
9	5.914398020203697e+39	5120474789722.545	-6028869940741.332	-39784.48467790848	121085.93951949244
