id	mass	x	y	vel_x	vel_y
0	9.271611077949205e+39	1.6780179190953168e+16	4.142926698898643e+16	787701.542223386	221036.167930156
1	7.338538418154997e+39	3.5090365052361776e+16	-4.474010053477484e+16	-31147.843949627946	-355109.5985366561
2	3.2580522869489184e+39	1.394308099066164e+16	1183339005436744.0	843883.1481994276	622750.4317624462
3	5.473089820629647e+39	-2.6508694601141936e+16	-3120447654707944.0	-253167.06205670128	431434.30810790276
4	7.196062690827888e+39	-2.043568470269551e+16	2.025901243689017e+16	848479.2882860517	661226.0859768586
5	5.1555864408784626e+39	-4.958229663111286e+16	4.282127564623637e+16	374632.66331704496	-347183.95210812613
6	9.784341416601284e+38	4927504620884736.0	-4.017559376819488e+16	-926900.8531978509	-983315.1425808066
7	7.946368983697564e+39	6860187353921200.0	2.838922126773728e+16	318310.1916248172	-417165.05772625667
8	2.3070049266532255e+39	-2.523682732255582e+16	4.981190066576042e+16	-898378.2609207644	-293208.8747902792
9	9.516622651663618e+39	2.5066898682442736e+16	4.404778401713934e+16	-543175.9003120414	-152506.41124527657
10	8.931782109596421e+39	-4.617005317224684e+16	-9213105073636496.0	899182.1198726986	-680603.8452365289
11	2.200132241222268e+39	-2.6027173430681372e+16	-3.292611119083688e+16	-856878.9943980372	702171.9407725274
12	8.746644340931083e+39	-4.874639058791594e+16	4.429704561418885e+16	-64699.11530697672	-557767.3156688435
13	3.314885285946978e+38	5749718519657696.0	3.034763239889005e+16	558369.6550796737	814427.3591105256
14	2.2213778142818885e+39	3.519495797330357e+16	-4.7790297819335624e+16	-551913.4521236233	72091.61072683241
15	3.733474916454507e+39	2.110249139420785e+16	2.135024101926507e+16	173583.34543058812	586005.4781160781
16	7.187767734883116e+39	1.8991087666922456e+16	-4.940904381149227e+16	25266.05835373234	-352021.0867036098
17	7.097925055719985e+39	1.825421529173876e+16	3.68424070211593e+16	151852.86733741104	321238.9116264973
18	2.824232937688325e+39	3584943127571968.0	-6852653991973408.0	-470834.3794748748	-638014.934285426
19	4.4111554183073333e+39	2.430393615367589e+16	1.5233320872014912e+16	-552767.5786303154	674774.0233988494
20	6.730644678483874e+39	4.85728879192608e+16	-3.938252142359896e+16	-9020.658533501555	-261713.72191099462
21	9.762447888591769e+39	2.2404262691727456e+16	-1.7857463290582888e+16	665938.4313358511	-504272.68012028304
22	2.8169704192875025e+39	2.479166787876061e+16	-3.0037470460035796e+16	-504631.7623084675	766153.9488377552
23	2.761126636245014e+39	3.960367750979949e+16	-3.2659834626956852e+16	-168997.24345731887	566756.9587993852
24	9.096725275744599e+39	1.816606021666387e+16	1.8749506134381664e+16	370490.75364348385	316981.4996280614
25	7.56625393423666e+39	-4.087131997830358e+16	-2.6108014214936948e+16	613579.0692727545	378787.79039072944
