id	mass	x	y	vel_x	vel_y
0	6.65846e+39	-2.75938e+14	7.32512e+14	-1.59402e+09	4.19625e+09	
1	7.68341e+39	8.37262e+14	2.31759e+15	4.67453e+09	1.31262e+10	
2	4.47707e+39	-1.78128e+14	-1.27398e+15	-1.03808e+09	-7.20402e+09	
3	6.18009e+39	-7.31473e+14	9.14372e+13	-4.15208e+09	5.49109e+08	
4	5.78278e+38	7.60775e+14	-1.24136e+14	4.32715e+09	-6.90392e+08	
5	4.57233e+39	-6.46547e+14	-1.07547e+15	-3.61287e+09	-6.11031e+09	
6	7.54947e+39	5.54841e+14	1.85679e+14	3.23731e+09	1.15903e+09	
7	8.12719e+39	7.69606e+14	2.1948e+15	4.34225e+09	1.23949e+10	
8	3.39084e+39	-2.94626e+14	1.56612e+15	-1.64984e+09	8.86285e+09	
9	4.74141e+37	1.38978e+15	5.35911e+15	7.8442e+09	3.0388e+10	
10	8.00675e+39	4.56513e+17	3.6421e+16	2.58796e+12	2.06485e+11	
11	7.74947e+39	-2.55498e+15	4.49855e+15	-1.44796e+10	2.55428e+10	
12	8.5163e+39	1.92574e+15	-1.60143e+15	1.09354e+10	-9.0931e+09	
13	8.18328e+39	-2.44684e+15	3.0719e+15	-1.39007e+10	1.74539e+10	
14	7.83631e+39	-4.4477e+14	3.16457e+14	-2.4429e+09	1.83298e+09	
15	9.49994e+39	-4.0629e+15	-7.57371e+15	-2.3054e+10	-4.2961e+10	
16	8.95954e+39	-2.28869e+15	1.17141e+15	-1.29511e+10	6.65402e+09	
17	7.29017e+38	-1.42429e+14	-1.55801e+15	-7.56411e+08	-8.77788e+09	
18	6.75299e+39	-3.94495e+14	2.89691e+15	-2.2098e+09	1.64106e+10	
19	6.91076e+39	1.07942e+15	2.79523e+15	6.09676e+09	1.58704e+10	
20	7.81237e+39	-2.14706e+14	-2.97198e+15	-1.16222e+09	-1.68576e+10	
21	9.98945e+39	1.38202e+15	3.99821e+15	7.83972e+09	2.2635e+10	
22	7.92011e+39	-2.01563e+14	2.18256e+15	-1.19905e+09	1.23578e+10	
23	6.8806e+39	1.6561e+15	-1.25131e+15	9.52042e+09	-7.16527e+09	
24	3.84213e+39	-3.30808e+14	-1.62647e+15	-1.86643e+09	-9.25836e+09	
25	9.91927e+39	4.65707e+14	-7.4331e+15	2.67151e+09	-4.20764e+10	
