id	mass	x	y	vel_x	vel_y
0	1.49599e+39	-1.70317e+14	4.30658e+14	-1.00007e+09	2.46569e+09	
1	5.83845e+39	6.65131e+14	-4.13201e+14	4.87284e+09	-3.21389e+09	
2	1.97547e+39	4.99347e+14	-9.02369e+13	3.43207e+09	-6.93385e+08	
3	5.93517e+39	-2.59386e+15	-1.85185e+15	-1.46808e+10	-1.04715e+10	
4	4.79911e+39	-1.22373e+15	4.31187e+15	-7.25177e+09	2.54659e+10	
5	5.55735e+39	1.09722e+15	1.14275e+14	6.35496e+09	6.97297e+08	
6	2.71864e+38	-7.17492e+12	3.52673e+14	-2.21959e+07	1.97948e+09	
7	1.71049e+39	8.44607e+13	4.15337e+14	3.9649e+08	2.3564e+09	
8	8.83794e+39	1.288e+16	-2.79628e+16	7.29734e+10	-1.58533e+11	
9	9.94993e+38	9.58837e+14	-1.99851e+14	5.64571e+09	-1.13756e+09	
10	8.60793e+39	3.85449e+14	1.59478e+14	2.16961e+09	9.68173e+08	
11	5.85487e+39	3.65638e+14	1.79995e+14	2.11081e+09	8.44311e+08	
12	1.76086e+39	-2.90333e+14	5.13988e+14	-1.64586e+09	2.98852e+09	
13	6.86897e+39	-1.02511e+14	-2.53722e+14	-5.87169e+08	-1.57146e+09	
14	2.38062e+39	6.53252e+14	-4.82944e+13	3.57258e+09	-2.47433e+08	
15	3.92864e+38	6.36642e+14	7.85878e+14	3.65828e+09	4.53883e+09	
16	3.05741e+39	2.20305e+14	-4.11026e+14	1.30374e+09	-2.46534e+09	
17	1.577e+39	8.90749e+14	8.73853e+14	5.02861e+09	4.98858e+09	
18	2.93969e+39	-6.20153e+14	6.61634e+14	-3.69814e+09	3.9662e+09	
19	9.37376e+39	1.54452e+15	1.13396e+15	8.77405e+09	6.45112e+09	
20	1.50663e+39	1.03932e+15	1.22969e+15	5.8487e+09	6.95432e+09	
21	9.74695e+39	-4.14089e+14	2.9187e+14	-2.28304e+09	1.64591e+09	
22	5.52857e+39	-3.96776e+14	1.92513e+14	-2.46287e+09	1.2035e+09	
23	1.14608e+39	4.99095e+14	2.228e+14	2.79612e+09	1.23014e+09	
24	3.26068e+39	3.29519e+14	-3.61642e+14	1.95925e+09	-2.0308e+09	
25	2.48472e+39	1.31308e+14	-1.75698e+15	7.80435e+08	-9.9487e+09	
26	2.07338e+39	-3.26814e+14	2.10077e+14	-1.90891e+09	1.21957e+09	
27	4.89651e+39	3.12529e+14	-7.41696e+13	1.9197e+09	-3.57978e+08	
28	2.46532e+39	3.31944e+15	-2.91365e+16	1.9208e+10	-1.68637e+11	
29	8.2431e+39	1.04664e+14	3.27264e+14	5.81931e+08	1.80246e+09	
30	9.06952e+39	-8.19203e+14	7.67115e+15	-4.74258e+09	4.43705e+10	
31	4.82133e+39	2.9805e+14	5.32403e+13	1.68063e+09	3.23472e+08	
32	3.06137e+39	-6.34614e+14	1.25951e+15	-3.6484e+09	7.32439e+09	
33	4.49059e+39	4.64543e+16	-4.11574e+16	2.74576e+11	-2.43246e+11	
34	3.59115e+39	4.8853e+14	-1.17691e+14	2.95633e+09	-6.49098e+08	
35	7.8513e+39	-2.20443e+15	7.35091e+14	-1.29942e+10	4.37667e+09	
36	8.71408e+39	3.88154e+14	-3.40584e+14	2.22288e+09	-1.94273e+09	
37	5.48928e+39	6.17628e+14	2.62451e+14	3.53265e+09	1.55333e+09	
38	5.46518e+39	6.17895e+14	-8.2585e+12	3.56456e+09	-8.89174e+07	
39	9.56571e+39	-4.44369e+14	-9.50335e+14	-2.6036e+09	-5.60492e+09	
40	7.74343e+39	-4.87751e+14	-4.00041e+14	-2.87864e+09	-2.29478e+09	
41	1.18342e+39	-1.28811e+15	-1.54175e+14	-8.02416e+09	-8.55936e+08	
42	4.53866e+39	-1.96102e+15	1.22797e+15	-1.1151e+10	6.95617e+09	
43	1.00792e+39	-7.40243e+12	1.72368e+14	-8.47867e+07	1.00535e+09	
44	6.66288e+39	-1.30733e+14	-7.1829e+14	-7.08009e+08	-4.05372e+09	
45	1.44656e+39	-1.08369e+14	-1.02166e+16	-6.67548e+08	-6.30374e+10	
46	6.10843e+39	3.38796e+14	1.66033e+14	2.03661e+09	9.37731e+08	
47	4.91361e+39	1.55456e+15	-4.37178e+15	9.16825e+09	-2.58552e+10	
48	3.08296e+39	-9.66337e+13	-2.22676e+14	-4.22302e+08	-9.58614e+08	
49	2.89166e+39	1.67862e+14	1.63765e+15	9.89598e+08	9.50443e+09	
50	1.17986e+39	1.87824e+14	-1.65027e+14	1.05985e+09	-8.90538e+08	
51	8.468e+39	1.56456e+14	-1.27377e+14	1.16054e+09	-7.63477e+08	
52	9.1711e+39	-9.80135e+13	-2.19097e+14	-4.31016e+08	-1.80112e+09	
53	4.251e+38	-2.1601e+14	4.74842e+13	-1.28692e+09	2.30181e+08	
54	1.07838e+39	-3.58087e+13	-2.099e+14	-1.58769e+08	-1.22164e+09	
55	3.28144e+39	-1.43804e+14	-3.51507e+13	-1.09635e+09	1.01919e+09	
56	5.59395e+39	-2.46058e+13	2.64825e+15	-1.50335e+08	1.63732e+10	
57	7.0156e+39	2.38292e+14	2.05739e+14	1.39667e+09	1.17951e+09	
58	5.67032e+39	1.1707e+15	3.57444e+14	6.65788e+09	2.02535e+09	
59	4.40506e+39	1.24231e+14	-6.52408e+14	7.59551e+08	-3.71036e+09	
60	3.66495e+38	-3.29866e+14	6.5266e+13	-1.86675e+09	3.99044e+08	
61	4.81181e+39	-1.09669e+16	-8.59987e+15	-6.22139e+10	-4.87661e+10	
62	9.44031e+39	4.05954e+14	-1.50484e+15	2.32796e+09	-8.70428e+09	
63	2.74844e+39	-3.13741e+12	-3.09318e+14	3.22279e+07	-1.62258e+09	
64	5.04123e+39	4.63986e+13	4.05521e+14	2.72978e+08	2.31534e+09	
65	5.35324e+39	5.96563e+14	-3.04364e+14	3.38261e+09	-1.73882e+09	
66	1.0755e+39	-3.34841e+13	-2.31106e+14	-2.2786e+08	-1.44773e+09	
67	3.24171e+39	-1.47868e+14	1.42953e+13	-8.48403e+08	1.85768e+08	
68	7.78292e+39	1.03294e+13	-2.84762e+14	1.52682e+08	-1.88679e+09	
69	8.23481e+39	-2.52033e+16	2.23286e+16	-1.48933e+11	1.31967e+11	
70	5.28345e+39	-5.47e+14	4.85239e+14	-4.4609e+09	3.70806e+09	
71	1.62325e+39	1.72381e+14	1.35035e+13	1.0723e+09	-1.99424e+07	
72	1.8739e+39	-9.46292e+13	-2.98735e+14	-6.12461e+08	-1.65372e+09	
73	6.58278e+39	-1.25305e+14	-4.51061e+13	-6.71903e+08	-1.83604e+08	
74	2.0091e+39	-4.26103e+14	-2.91419e+14	-2.46903e+09	-1.69759e+09	
75	8.32369e+39	-1.22327e+15	-1.00236e+13	-7.08146e+09	-4.40646e+07	
76	6.70147e+39	1.12167e+15	-4.74542e+14	6.31012e+09	-2.67942e+09	
77	1.42005e+39	-8.22723e+14	-8.97842e+15	-4.66882e+09	-5.08789e+10	
78	6.32794e+38	4.80096e+13	2.67712e+14	3.36992e+08	1.53889e+09	
79	8.41072e+39	3.41339e+15	-1.3795e+15	1.97445e+10	-7.96939e+09	
80	9.17047e+39	1.42997e+14	-1.00634e+14	7.86568e+08	-6.04607e+08	
81	5.21479e+38	6.67699e+14	4.14495e+14	3.8531e+09	2.38574e+09	
82	4.87542e+39	2.73216e+14	2.07005e+13	1.79478e+09	1.40432e+08	
83	7.74018e+38	-2.38692e+15	-4.30198e+15	-1.37928e+10	-2.48732e+10	
84	3.20145e+39	7.99821e+12	-2.87195e+14	-3.52573e+08	-1.49207e+09	
85	2.22763e+39	1.33451e+15	5.65418e+15	7.56022e+09	3.2072e+10	
86	8.16897e+39	1.17324e+15	-3.80419e+14	6.94084e+09	-2.21921e+09	
87	8.92686e+39	-1.04342e+15	9.66858e+14	-6.05125e+09	5.58942e+09	
88	8.0563e+37	8.10536e+14	1.97764e+15	4.6802e+09	1.14289e+10	
89	8.59324e+39	-5.02627e+14	1.41278e+15	-2.95727e+09	8.34608e+09	
90	9.35437e+39	6.35585e+14	-5.5277e+13	3.69414e+09	-2.41006e+08	
91	9.58011e+39	-2.49968e+15	1.96217e+15	-1.44733e+10	1.13675e+10	
92	1.09716e+39	-3.11953e+14	3.40734e+14	-1.82683e+09	1.9162e+09	
93	6.75478e+38	-9.40485e+14	2.00736e+15	-5.36449e+09	1.13547e+10	
94	6.56054e+39	-2.5602e+14	6.93881e+13	-1.58512e+09	4.54942e+08	
95	3.89462e+38	-1.72073e+14	8.46348e+13	-9.8485e+08	5.77405e+08	
96	8.1773e+39	2.1849e+13	-4.41146e+13	4.65937e+07	-2.06567e+08	
97	1.66851e+39	1.20894e+15	1.58147e+15	7.0147e+09	9.16906e+09	
98	7.34651e+39	-9.51934e+15	3.86414e+16	-5.40071e+10	2.19043e+11	
99	9.52467e+39	-5.47983e+14	-1.51087e+14	-3.11413e+09	-8.45123e+08	
